Y8T;200 W Sbc Center Dr;;HOFFMAN ESTATES;IL;60195-5000
Y8E;1666 E Touhy Ave;;DES PLAINES;IL;60018-3683
Y8D;1 Baxter Pkwy;;DEERFIELD;IL;60015-4633
XWC;3900 Wisconsin Ave NW;;WASHINGTON;DC;20016-2892
XWB;3800 Reservoir Rd NW;;WASHINGTON;DC;20007-2196
Y7Z;646 Chicago Rd;;CHICAGO HEIGHTS;IL;60411-1897
XVV;1500 PENNSYLVANIA AVE NW;;WASHINGTON;DC;20220-0002
Y7U;540 N Michigan Ave;;CHICAGO;IL;60611-3823
XVU;1401 CONSTITUTION AVE NW;;WASHINGTON;DC;20230-0002
Y7P;3500 N California Ave;;CHICAGO;IL;60618-5849
XVP;110 Irving St NW;;WASHINGTON;DC;20010-2975
Y7J;17 E Monroe St;;CHICAGO;IL;60603-5608
Y7H;150 N Clinton St;;CHICAGO;IL;60661-1485
XVG;1 Mohegan Sun Blvd;;UNCASVILLE;CT;06382-1372
XVF;55 Merritt Blvd;;TRUMBULL;CT;06611-5498
Y7F;12359 S Burley Ave;;CHICAGO;IL;60633-1460
Y7D;102 S Duncan Rd;;CHAMPAIGN;IL;61822-2878
XVD;100 Oakview Dr;;TRUMBULL;CT;06611-4784
Y7A;2309 E Oakland Ave;;BLOOMINGTON;IL;61701-5878
XVA;700 Main St;;STAMFORD;CT;06901-2174
XUZ;677 Washington Blvd;;STAMFORD;CT;06901-3721
Y6Z;1711 General Electric Rd;;BLOOMINGTON;IL;61704-2202
Y6U;1475 W SHURE DR;;ARLINGTON HEIGHTS;IL;60004-7811
Y6S;100 Abbott Park Rd;;ABBOTT PARK;IL;60064-3500
XUQ;2 Science Park;;NEW HAVEN;CT;06511-1964
Y6Q;250 E PARKCENTER BLVD;;BOISE;ID;83706-3999
Y6N;1825 Logan Ave;;WATERLOO;IA;50703-1999
XUM;151 Andrew Ave;;NAUGATUCK;CT;06770-4356
XUK;1000 Middle St;;MIDDLETOWN;CT;06457-1500
Y6I;1200 Pleasant St;;DES MOINES;IA;50309-1425
Y5Y;55-220 Kulanui St;;LAIE;HI;96762-1292
Y5W;4680 Kalanianaole Hwy;;HONOLULU;HI;96821-1299
Y5T;1151 Punchbowl St;;HONOLULU;HI;96813-3090
Y5S;1111 Alakea St;;HONOLULU;HI;96813-2897
Y4A;75 Langley Dr;;LAWRENCEVILLE;GA;30045-6900
Y3Y;1503 Orchard Hill Rd;;LAGRANGE;GA;30240-5770
Y3E;1932 WYNNTON RD;;COLUMBUS;GA;31999-0002
XQZ;2424 Garden Of The Gods Rd;;COLORADO SPRINGS;CO;80919-3190
Y2Y;1451 Marvin Griffin Rd;;AUGUSTA;GA;30906-3891
XQX;1400 E Boulder St;;COLORADO SPRINGS;CO;80909-5500
XQR;500 Eldorado Blvd;;BROOMFIELD;CO;80021-3400
Y2P;300 EMBASSY ROW NE;;ATLANTA;GA;30328-1639
XQO;1 Duette Way;;BROOMFIELD;CO;80020-6775
Y2A;150 Garnett St SW;;ATLANTA;GA;30303-3686
XPX;2800 Ygnacio Valley Rd;;WALNUT CREEK;CA;94598-3592
XPW;25 N Via Monte;;WALNUT CREEK;CA;94598-2599
Y1S;5555 WINDWARD PKWY;;ALPHARETTA;GA;30004-7407
Y1Q;1525 Windward Concourse;;ALPHARETTA;GA;30005-8884
XPN;1900 Harpers Way;;TORRANCE;CA;90501-1528
XPL;1 Amgen Center Dr;;THOUSAND OAKS;CA;91320-1799
XPH;1 AMD Pl;;Sunnyvale;CA;94085-3905
Y1H;2915 Weston Rd;;WESTON;FL;33331-3654
XPG;1 Dna Way;;SOUTH SAN FRANCISCO;CA;94080-4990
XPD;920 DISC DR;;SCOTTS VALLEY;CA;95066-4542
Y0W;901 E Kennedy Blvd;;TAMPA;FL;33602-3597
XOU;6001 Bollinger Canyon Rd;;SAN RAMON;CA;94583-2348
XOH;170 W Tasman Dr;;SAN JOSE;CA;95134-1706
Y0E;111 W MADISON ST RM G02;;TALLAHASSEE;FL;32399-1400
XNU;2 Folsom St;;SAN FRANCISCO;CA;94105-1600
XNS;1600 Holloway Ave;;SAN FRANCISCO;CA;94132-1740
XNQ;155 5th St;;SAN FRANCISCO;CA;94103-2984
XMY;2415 1st Ave;;SACRAMENTO;CA;95818-2698
XMR;380 New York St;;REDLANDS;CA;92373-8100
XMN;700 E Bonita Ave;;POMONA;CA;91767-1999
XMF;3140 Hansen Way Bldg 4c;;PALO ALTO;CA;94304-1058
XKP;2200 Larkspur Landing Cir;;LARKSPUR;CA;94939-1815
XKJ;58 Discovery;;Irvine;CA;92618-3105
XKC;22301 Foothill Blvd;;HAYWARD;CA;94541-2771
XJW;900 METRO CENTER BLVD;;FOSTER CITY;CA;94404-2775
XJS;701 S Aviation Blvd;;EL SEGUNDO;CA;90245-4898
XJQ;333 Continental Blvd;;EL SEGUNDO;CA;90245-5012
XJH;3333 Fairview Rd;;COSTA MESA;CA;92626-1698
XJA;1755 Grant St;;CONCORD;CA;94520-2455
XIM;555 W Imperial Hwy;;BREA;CA;92821-4839
XID;2400 S Avenue A;;YUMA;AZ;85364-7170
XHR;9501 E Shea Blvd;;SCOTTSDALE;AZ;85260-6704
XFZ;1 Poulan Dr;;NASHVILLE;AR;71852-3395
XFW;1600 Cantrell Rd;;LITTLE ROCK;AR;72201-1145
XFV;1 Allied Dr;;LITTLE ROCK;AR;72202-2099
XFP;60 Commerce St Fl 8;;MONTGOMERY;AL;36104-3530
XE7;9950 Mayland Dr;;Richmond;VA;23233-1463
W45;80 Holdenhurst Rd, 2nd Floor;;Bournemouth;;BH8 8YG
VG6;Grovelands House, Longford Rd;;Coventry;;CV7 9ND
HEI;3333 Beverly Rd, Annex;;Hoffman Estates;IL;60179-0001
U30;745 W New Circle Rd, 4th Floor;;Lexington;KY;40511-1807
TQ1;VIA TRINITA' 80;;SANTENA;;10026
U12;3 Marshall's Rd;;Belfast;;BT5 6SL
U06;18-20 Hill St;;Kilmarnock;;KA3 1HD
U02;99 Borron St, Dundas House;;Glasgow;;G4 9XF
G74;25 Lavington St, 1st Floor;;London;;SE1 0NA
RM6;Serrano, 47,12°;;Madrid;;28001
DL0;Av Mexico 300;;Guadalupe;;67190
DD8;Parcela 217, Valladolid Cobalto;;Valladolid;;47012
QN9;Jasz utca 33-35;;Budapest;;1135
CV3;36/38 Quai de la Madeleine,BP 1832;;Orleans;;45000
D5U;BOULEVARD MAGNOCENTRO  COLONIA CENT;;MEXICO CITY;;00000
XH9;6 Shenton Way #16-00;;Singapore;;68809
CO3;Brown Boveri Strasse, Safe 1;;Baden;;5400
33R;Viale Pasteur 56;;Roma;;00144
33P;7171 Frederick-Banting;;Saint-Laurent;QC;H4S 1Z9
33O;24 Boulevard des Iles;;Issy-les-Moulineaux;;92441
33M;2800 Livernois Rd;;Troy;MI;48083-1215
33K;Savoie Technolac BP266;;Le Bourget-du-Lac;;73375
33J;Bleiswijkseweg 51;;Zoetermeer;;2712
33I;Vitseroelsstraat 74;;Ternat;;1740
ZAB;V&A WATERFRONT;;CAPETOWN;;8001
33Q;3795 Data Dr, Suite 100;;Norcross;GA;30092-2535
33N;3201 Jermantown Rd;;Fairfax;VA;22030-2848
33L;12755 Olive Blvd, Suite 200;;Saint Louis;MO;63141-6200
D5V;PANCHSHIL E INCUBATION CENTER;;PUNE;;411028
35F;Av. Minas Palacio No. 42;;Naucalpan de Juarez;;53750
35D;Manzana 2 Lote 13;;Celaya;;38010
35B;Av. de Exportación No. 205;;Tlajomulco;;45690
34Y;24600 Center Ridge Rd. Suite 120;;Westlake;OH;44145-5617
34R;15F-3, No. 31, Hai-Pien Rd;;Kao-hsiung;;802
34Q;Liman Caddesi Arkas Binasi 38;;Kemalpasa;;35230
34C;129 Nanjing Rd;;Tianjin;;300051
34B;12, Hong Kong Central Rd, Rm 610;;Quingdao;;266071
34A;Jie Fang Rd S, Bldg 188;;Ningbo;;315010
33W;Pica;;Pontevedra;;36682
35E;Mariano Escobedo No 573 3er Piso;;México;;11580
35C;Av. Del Recreo No. 143;;México;;08650
35A;Dow Chemical, Michigan Operations;;Midland;MI;48667
34Z;15 Fordham St;;Pocatello;ID;83201-3418
34X;8200 NW 33rd St, Suite 301;;Miami;FL;33122-1942
34W;3030 Warrenville Rd, Suite 500;;Lisle;IL;60532-3650
34V;Water St, Rooms 669-675;;Liverpool;;L2 0UE
34U;53 Bothwell St;;Glasgow;;G2 6TS
34T;48A Cambridge Rd;;Barking;;IG11 8HH
34S;285, Chung Hsiao East Rd, Sec 4;;Taipei;;106
34P;Kasap Sokak Arkas Binasi 2/4;;Istanbul;;34394
34O;Ul Emili Plater 28;;Warszawa;;00-688
34N;Ul Tadeusza Wendy 15;;Gdynia;;81-341
34L;6 Saint Lucia Ave, 4th Floor;;Kingston;;5
34K;Avda. Del Puerto 233-1-2;;Valencia;;46011
34J;Avda. Ramon de Carranza 22;;Cadiz;;11006
34I;Ercilla 19;;Bilbao;;48009
34H;Avda. Drasanes, 6-8;;Barcelona;;08001
34G;Reiherdamm 44;;Hamburg;;20457
34F;Rosenstrasse 17;;Hamburg;;20095
34E;Lurgiallee 14-16;;Frankfurt am Main;;60439
33Z;25 Canton Rd, 35th Floor;;Hong Kong;;
33Y;447 Kent St, Lvl 8;;Sydney;NSW;2000
33X;517 Flinders Ln, Lvl 2;;Melbourne;VIC;3000
33V;Llanterners, 6;;Valencia;;46014
33U;Jose Mª Millares Sall, 50;;Las Palmas de Gran Canaria;;35017
33T;1 Court Square;;Long Island City;NY;11101-4331
33S;1320 Creek Trail Dr;;Jefferson City;MO;65109-9240
EZ1;39 BROADWAY;;NEW YORK;NY;10006-3010
D5W;4-16-36 SHIBAURA MINATO-KU;;TOKYO;;108-0023
NZA;11 HARDLEY STREET;;HAMILTON;;2001
XEK;Plaza de Pradollano, s/n;;Monachil;;18196
D5Y;8 FIRST AVENUE;;PETALING JAYA;;47800
D5X;5-5-6 HEIWAJIMA OHTA-KU;;TOKYO;;143-0006
D5J;ALEM 518;;BUENOS AIRES;;C1001AAN
D4Q;HUERGO 1039;;BUENOS AIRES;;C1107AOK
35J;Narcot Lane, Chalfont St Peter;;Gerrard's Cross;;SL9 8TW
35P;Rue Mont Thabor, 12;;Paris;;75001
35O;Cuesta Sto Domingo 5 y 7;;Madrid;;28013
35N;Moby Dick, 2;;Málaga;;29004
35M;Albany St, Regents Park;;London;;NW1 3UP
35L;Gremio Herreros 39, 2º A;;Palma de Mallorca;;07009
35K;427 LaSalle St;;Chicago;IL;60605
35I;Units 1-5, Ponton Rd;;London;;SW8 5BL
35H;Av. da Liberdade 230-5;;Lisboa;;1250-148
35G;Rua da Fraternidade Operaria, N 5;;Carnaxide;;2799-501
D6F;EDSA CORNER UNITED STREET;;MANDALUYONG CITY;;1552
D6D;VAXNASGATAN 10;;KARLSTAD;;65340
D6E;TECHNICKA 21;;BRNO;;61600
D6C;TJANSTEMANNAGATAN 1;;ORNSKOLDSVIK;;89180
35Z;3111 Convair Dr, Floor 1, Suite 166;;MISSISSAUGA;ON;L5P 1C2
35X;Lenovo, Skovlytoften 33;;Holte;;2840
35W;V. LE MICHELANGELO 19;;FIRENZE;;50100
35U;4344 99th St NW;;Edmonton;AB;T6E 6K8
35T;565 12th St NW;;Washington;DC;20004-1202
35S;1640 B Marine View Dr;;Tacoma;WA;98422-4100
35R;20350 S Figueroa St;;Carson;CA;90745-1005
35Q;802 Airpark Commerce Dr;;Nashville;TN;37217-5714
EZ5;1700 SEAPORT BOULEVARD;;REDWOOD CITY;CA;94063-5572
D6B;OLAVINKATU 45 C;;SAVONLINNA;;57100
36B;510 Walnut St;;Philadelphia;PA;19106-3619
36A;436 Walnut St;;Philadelphia;PA;19106-3786
D6K;733 ANN STREET;;FORTITUDE VALLEY;QLD;4006
D6J;340 FINDON RD;;KIDMAN PARK;SA;5025
D6G;KUNGSGATAN 15-17;;UMEA;;90321
EZ6;3013 DOUGLAS BLVD;;ROSEVILLE;CA;95661-3847
EZ8;20 E CLEMENTON RD;;GIBBSBORO;NJ;08026-1165
D6O;2-20-1 ISHIZAKI ISHIKAWA;;URUMA;;904-1104
TB1;240 4th Ave SW, Suite PB;;Calgary;AB;T2P 4H4
36N;85 Orchard Rd;;Skillman;NJ;08558-2609
36M;311 Pennington Rocky Hill Rd;;Pennington;NJ;08534-2130
36L;100 Nassau Park Blvd;;Princeton;NJ;08540-5932
36K;7601 Ora Glen Dr;;Greenbelt;MD;20770-3641
36J;Tempelhofer Ufer 11;;Berlin;;10963
36I;#8-9, Narendra Chambers;;Bangalore;;560068
36H;500 Technology Way;;Napa;CA;94558-7513
36G;Inkilap Mh. Dr Fazil Kucuk Cd. N:11;;Istanbul;;81230
36F;Aeroporto Linate Forlanini;;Milano;;20010
36E;9500 Mclaughlin Rd;;Brampton;ON;L6X 0B8
36D;89 Walker Dr;;Brampton;ON;L6T 5K5
36C;950 Tower Ln;;Foster City;CA;94404-2121
FA0;4400 N 1ST ST;;SAN JOSE;CA;95134-1257
EZ9;200 AMES POND DR;;TEWKSBURY;MA;01876-1274
DA7;BRUGGEWEG 54;;BREMEN;;28309
D6N;LUETZOWSTR. 105/106;;BERLIN;;10785
D6M;ALBOINSTR. 36-42;;BERLIN;;12103
D6L;10 MOORE ST;;CANBERRA;ACT;2600
D6I;134 FERRARS STREET;;SOUTHBANK;VIC;3002
D6H;51-57 CARLOTTA ST;;ARTARMON;NSW;2064
D3H;CHEMIN DE BLANDONNET 8;;VERNIER;;1214
PTK;RUA GONCALO SAMPAIO 159;;PORTO;;4150-367
36X;30 RUE DES JACQUINS;;JOUY;;89150
36W;83 BOULEVARD MONTPARNASSE;;PARIS;;75005
36V;188  RUE DU CADUCEE;;MONTPELLIER;;34090
36U;Z.I. DU TALHOUET;;PLUVIGNIER;;56330
36T;Port du Rhin;;Neewiller-pres-Lauterbourg;;67630
36S;ROUTE DE HERRLISHEIM;;DRUSENHEIM;;67410
36R;Koellner Strasse 122-128;;Puettlingen;;66346
36Q;250 Industrial Blvd, Suite 200;;Boucherville;QC;J4B 2X4
36P;890 Winter St, Suite 310;;Waltham;MA;02451-1493
36O;700 Sylvan Ave;;Englewood Cliffs;NJ;07632-3150
D7K;194 VARSITY PARADE;;VARSITY LAKES;QLD;4226
35V;570 GEORGE STREET;;SYDNEY;NSW;2000
FA5;14440 CHERRY LANE CT;;LAUREL;MD;20707-4946
D7L;TECHNICKA 19;;BRNO;;61600
D7I;77 PACIFIC HIGHWAY;;NORTH SYDNEY;NSW;2060
D7D;77 ST GEORGE'S TERR;;PERTH;WA;6000
40P;1960 St Helena Hwy S;;Rutherford;CA;94574
40H;Unit 6, Ashdon Road;;Saffron Walden;;CB10 2NH
40F;Daventry Depot;;Daventry;;NN1 5QL
40D;89 Rue 78;;Lome;;896
40C;25 Deal Place;;Colombo;;3
39S;Oban Distellery, Stafford St;;Oban;;PA34 5NH
39Q;Hurlford Distribution, Mauchline Rd;;Hurlford;;KA1 5JL
39O;27 Main Street;;Alloa;;FK10 2NX
39L;20 Rue Lislet Geoffroy BP106;;Sainte-Clotilde;;97492
39K;Apartado 1318, Production Plant;;Azeitao;;4400
39G;Beraghmore Road;;Londonderry;;BT48 8SE
39E;De Dompelaar 1;;De Meern;;3454 XZ
38U;Centro Direzionale Corte Lambruschi;;Genoa;;16129
38R;134 Nea Monastoriou;;Thessalonika;;56334
38M;La Batie, Route Nationale 6;;La Chapelle De Guinchay;;71570
38K;87 rue du Dehez, BP 30;;Blanquefort;;33292
38I;51 W Jing Xian Rd;;Qufu;;273100
38H;Carretera General La Cuesta;;Santa Cruz;;38320
38E;1 Rue Salaberry;;Valleyfield;QC;J6T 2G9
37Y;441 Stirling Highway;;Claremont;WA;6010
37W;114 Belmain St;;Richmond;VIC;3121
37V;4 Distillers Place;;Huntingwood;NSW;2148
37U;Bundaberg Distilling, Whittred St;;Bundaberg;QLD;4670
37S;10-28 Biloela St;;Villawood;NSW;2163
37L;6001 Green Pointe Dr S;;Groveport;OH;43125-2008
37H;100 Gap Blvd;;Gallatin;TN;37066-6000
37F;1405 Worldwide Blvd;;Hebron;KY;41048-8651
36Z;2690 Balltown Rd, Bldg 610;;Schenectady;NY;12309-1004
40R;1200 Worldwide Blvd;;Hebron;KY;41048-8636
40Q;1826 S Grant St, Suite 200;;San Mateo;CA;94402-2648
40O;8105 Irvine Center Dr, Suite 1150;;Irvine;CA;92618-2941
40N;1301 K St NW, Suite 100;;Washington;DC;20005-3317
40M;4800 N Federal Highway;;Boca Raton;FL;33431-5188
40L;2500 Enterprise Dr;;Allen Park;MI;48101-3528
40K;Avenida Damaso Antonio;;Montevideo;;12000
40J;106 Oxford Road;;Uxbridge;;UB8 1NA
40I;61 St James's Street;;London;;SW1A 1LZ
40G;Templefields House, River Way;;Harlow;;CM20 2EA
40E;12 Brick Street;;London;;W1J 7ET
40B;Avenida De Las Dos Castillas 33;;Madrid;;28224
40A;Acorn House, 1st Flr;;Cape Town;;7530
39Z;Norfolk House, Ground Flr;;Sandton;;2146
39Y;Majakovskeho 9;;Bratislava;;81104
39X;83 Clemenceau Avenue;;Singapore;;239920
39W;50 Raffles Place;;Singapore;;048623
39V;64 Waterloo Street;;Glasgow;;G2 7DE
39U;500 Renfrew Road;;Glasgow;;G51 4SA
39T;74-80 North Canal Bank Street;;Glasgow;;G4 9XL
39R;14 Coates Crescent;;Edinburgh;;EH3 7AF
39P;1 Dundashill;;Glasgow;;G4 9UE
39N;Ducat 2 Business Centre, Level 9;;Moscow;;123056
39M;Bul Carol 31-33;;Bucharest;;
39J;Edificio Banco Del Nuevo Mundo;;Lima;;
39I;Hovfaret 17B, PO Box 377;;Oslo;;0212
39F;58 Boucher Rd, Gilbey House;;Belfast;;BT12 6HT
39D;Av. Insurgentes Sur 1898-4  Piso;;México;;01030
39A;826-14 Yuksam-Dong;;Seoul;;135-080
38Z;1-105 Kanda Jinbocho;;Tokyo;;101-0051
38Y;Toranomon 3-7-10, Minato-ku;;Tokyo;;105-0001
38X;1-9-9 Roppongi, Minato-ku;;Tokyo;;106-0032
38W;Via G Leopardi 1;;Milan;;20129
38V;Via Tomba Forella 3;;Bologna;;40068
38T;25 Mount Joy Sq E;;Dublin;;1
38S;2D/71, Phoenix House;;Mumbai;;400013
38Q;Am Sandtorkai 70;;Hamburg;;20457
38P;Cremon 33/34;;Hamburg;;20457
38O;12 Avenue de l'Arche, le Colisee;;Paris;;92419
38N;30 Avenue Hoche;;Paris;;75008
38L;26 Rue de la Pepiniere;;Paris;;75008
38J;Kauppakartanonkatu 7A;;Helsinki;;009 30
38G;Calle Leon Y Castillo 431;;Las Palmas;;35007
38F;1281 W Georgia St, Suite 301;;Vancouver;BC;V6E 3J7
38D;600 de Maisonneuve Blvd W;;Montreal;QC;H3A 3J2
38C;5155 Spectrum Way, Unit 10;;Mississauga;ON;L4W 5A1
38B;2925 9 Ave N;;Lethbridge;AB;T1H 5E3
38A;283 Horner Avenue;;Etobicoke;ON;M8Z 4Y4
37Z;Rua Funchal 160-7 Andar;;Sao Paulo;;04551-903
37X;21-23 Grosvenor Rd, Suite 104;;North Sydney;NSW;2089
37T;Unit 2, James St;;Brisbane;QLD;4006
37R;73 Henley Beach Rd;;Adelaide;SA;5031
37Q;Bouchard 680, 7th Floor;;Buenos Aires;;1106
37O;VIA ILLICA,4;;MILANO;;20121
37N;3400 Gap Dr;;Fresno;CA;93727-7799
37M;3685 Gap Dr;;Fresno;CA;93727-7726
37K;5200 Blue Lagoon Dr;;Miami;FL;33126-7006
37J;620 Avenue of the Americas;;New York;NY;10011-2007
37I;40 First Plaza NW;;Albuquerque;NM;87102-3355
37G;110 Merritt Blvd;;Fishkill;NY;12524-2943
37E;2700 Earhart Ct;;Hebron;KY;41048-8237
37D;1360 Dolwick Dr;;Erlanger;KY;41018-3108
37B;695 Menlo Dr;;Rocklin;CA;95765-3718
37A;4000 Buechel Bank Rd;;Louisville;KY;40225-0002
36Y;8700 Governors Hill Dr;;Cincinnati;OH;45249-3301
EZ0;14651 DALLAS PKWY;;DALLAS;TX;75254-7476
D7O;43, RUE JABAL TAZAKA - AGDAL;;RABAT;;9999
D7N;NO. 86 ZHONG SHAN ROAD;;URUMQI;;830002
D7M;NO. 158 MAY 4TH ROAD;;FU ZHOU;;350001
X2I;Alte Winterthurerstrasse 14;;Wallisellen;;8304
X2F;Avenue de la Gare 11;;Sion;;1950
X2C;Crêt-Taconnet 12a;;Neuchatel;;2000
X1Z;Zürcherstrasse 281;;Frauenfeld;;8500
X1Y;Ziegelrain 1;;Aarau;;5000
X1W;Wehntalerstrasse 200;;Regensdorf;;8105
X1U;Austr. 79;;Vaduz;;9490
X1T;Unterrohrstrasse 5;;Schlieren;;8952
X1S;Toggenburgerstrasse 156;;Wil;;9500
X1R;Tödistrasse;;Zurich;;8002
X1Q;Steinackerstrasse 56;;Kloten;;8302
X1P;Dorfpark Buochserstr. 2;;Stans;;6370
X1N;Seestrasse 57;;Erlenbach;;8703
X1K;Schaffhauserstrasse 104;;Glattbrugg;;8152
X1J;Kernserstr. 31;;Samen;;6060
X1I;Rue de Pêcheurs 8;;Yverdon;;1400
X1G;Rötistrasse 6;;Solothurn;;4500
X1F;Obergrundstrasse 44;;Luzern;;6003
X1D;St. Jakobs-Str. 110;;Muttenz;;4132
X1B;rte François-Peyrot 10;;Le Grand-Saconnex;;1218
X0Z;Hauptstr. 42;;Hochdorf;;6280
X0Y;Hauptstrasse 30;;Rorschach;;9400
X0W;Via Baviera, 11;;Noventa Padovana;;35010
X0V;Via Pontarola, 14/A;;Campodarsego;;35011
X0U;Via Fondo Valle Ufita;;Flumeri;;83040
X0T;VIA CASALINI,2;;ROVIGO;;45100
D7S;668/73 KLANGMUANG RD,;;KONKAEN;;40000
D7R;18 THAISAMUD RD;;SONGKHLA;;90000
D7Q;422/54 CHIANGMAI-LAND VILLAGE;;CHANGMAI;;50444
45Q;Koztelek ut 6;;Budapest;;1092
45P;Aszalvolgyi ut 9-11;;Szekesfehervar;;8000
45O;Derecske dulo 1;;Vac;;2600
45N;Zombori Bokor 1;;Nyiregyhaza;;4400
45M;Ipari Park 1;;Nyiregyhaza;;4400
45L;Femnyomo ut 1;;Jaszbereny;;5101
45K;Erzsebet Kiralyne utja 87;;Budapest;;1142
45J;Hermany dulo 12/35/20;;Vac;;2600
45I;Florian ut;;Vac;;2600
45H;Rakoczi ut 54;;Tokaj;;3910
45G;Tisza ut 2;;Tiszaujvaros;;3580
45F;Tisza ut 1;;Tiszaujvaros;;3580
45E;Teleki Blanka ut;;Tiszaujvaros;;3580
45D;Szederkenyi ut 6;;Tiszaujvaros;;3580
45C;Ipartelep, Hrsz:2069;;Tiszaujvaros;;3580
45B;Futomu;;Tiszaujvaros;;3580
45A;Bethlen Gabor ut 5;;Tiszaujvaros;;3580
44Z;Hrsz 032/9;;Szod;;2134
44Y;Mu ut;;Szigethalom;;2315
44X;ATI Sziget;;Szigethalom;;2315
44W;Rakoczi ut 87;;Szerencs;;3900
44V;Dunakorzo 12;;Szentendre;;2000
44U;Dozsa Gyorgy ut;;Szentendre;;2000
44T;Rakoczi ut 40;;Satoraljaujhely;;3980
44S;Jozsef A ut 29;;Sarospatak;;3950
44R;Blathy Otto ut 2;;Sarospatak;;3950
44Q;Rakoczi ut 54;;Salgotarjan;;3100
44P;Retsag Alallomas;;Retsag;;2651
44O;Kossuth L ut 167;;Recsk;;3245
44N;Kossuth ut Kapcs allomas Kulter;;Perkupa;;3756
44M;Alallomas;;Perkupa;;3756
44L;Zrinyi ut 4;;Ozd;;3600
44K;Vasvar ut 83;;Ozd;;3600
44J;Bulcsu u 4;;Ozd;;3600
44I;Nogradkovesd;;Nogradkovesd;;2691
44H;Szabadsag ter 7;;Nagykata;;2760
44G;Bajcsy Zs ut;;Nagykata;;2760
44F;Ady Endre ut;;Nagykata;;2760
44E;Soltesz Nagy Kalman ut 171;;Miskolc;;3529
44D;Patak ut 7-9;;Miskolc;;3525
44C;Jozsef A ut 63;;Miskolc;;3527
44B;Dozsa Gy ut 13;;Miskolc;;3525
44A;Bertalan ut;;Miskolc;;3534
43Z;Bajcsy Zs ut 2-4;;Miskolc;;3525
43Y;Matyas K ut 58;;Mezokovesd;;3400
43X;Gorkij ut 1;;Kazincbarcika;;3700
43W;Fo Ter 39;;Kazincbarcika;;3700
43V;Bolyai Ter 1;;Kazincbarcika;;3700
43U;Alkotmany ut;;Kazincbarcika;;3700
43T;Jaszarokszallasi ut 1;;Jaszbereny;;5100
43S;Bercsenyi ut 12;;Jaszbereny;;5100
43R;Arpad ter;;Jaszarokszallas;;5123
43Q;Gyongyosi ut;;Heves;;3360
43P;Csaba ut 11;;Hatvan;;3000
43O;Puskin ut 3;;Gyongyos;;3200
43N;Jokai Mor ut 53;;Gyongyos;;3200
43M;Gyar ut 7;;Gyongyos;;3200
43L;Tancsics ut 110;;Gyomro;;2230
43K;Mora Ferenc ut;;Gyomro;;2230
43J;Kossuth ut 9;;Gyomro;;2230
43I;Isaszegi ut 1 113 HRSZ;;Godollo;;2100
43H;Faiskola Ter 13;;Godollo;;2100
43G;Rakoczi ut;;Fuzesabony;;3390
43F;Deak Ferenc ut 65;;Felsodobsza;;3847
43E;Budai ut 24;;Erd;;2030
43D;Majus 1 ut 3;;Encs;;3860
43C;Hunyadi ut 1;;Encs;;3860
43B;Vincelleriskola ut 26;;Eger;;3300
43A;Sandor Imre ut 1-3;;Eger;;3300
42Z;Sandor Imre ter 2;;Eger;;3300
42Y;Eszterhazy Ter 8;;Eger;;3300
42X;Eotvos ut;;Dunakeszi;;2120
42W;Dunakeszi alallomas;;Dunakeszi;;2120
42V;Mora Ferenc ut;;Dunaharaszti;;2330
42U;Vajda Peter ut hrsz: 38442;;Budapest;;1101
42T;Vaci ut 72-74;;Budapest;;1132
42S;Vaci ut 23-27;;Budapest;;1134
42R;Vaci ut 152-156;;Budapest;;1138
42Q;Ulloi ut 201;;Budapest;;1191
42P;Ujpalotai ut 24;;Budapest;;1043
42O;Szentmihalyi ut;;Budapest;;1152
42N;Szentendrei ut;;Budapest;;1031
42M;Simongat ut;;Budapest;;1164
42L;Rakoczi F ut;;Budapest;;1214
42K;Pulszky ut 2;;Budapest;;1133
42J;Peterfy Sandor ut 21-23;;Budapest;;1076
42I;Ors Vezer tere 25(ARKAD);;Budapest;;1106
42H;Ocsai ut 34/1 hrsz;;Budapest;;1239
42G;Nepfurdo ut 18-20;;Budapest;;1138
42F;Nagytetenyi ut 37-43;;Budapest;;1223
42E;Mezokovesdi ut 178;;Budapest;;1116
42D;Mezokovesdi ut 5-7;;Budapest;;1116
42C;Megyeri ut 118;;Budapest;;1044
42B;Maglodi ut 26;;Budapest;;1108
42A;Kuny Domokos ut 13-15;;Budapest;;1012
41Z;Kunigunda ut 47;;Budapest;;1037
41Y;Kunigunda ut 72;;Budapest;;1037
41X;Kresz Geza ut;;Budapest;;1132
41W;Kosciuszko Tade ut;;Budapest;;1012
41V;Kolozsvari ut;;Budapest;;1212
41U;Kisfaludy ut 2;;Budapest;;1044
41T;Kazinczy ut;;Budapest;;1075
41S;Karpat ut 32;;Budapest;;1133
41R;Hollan Erno ut 4;;Budapest;;1136
41Q;Hauszmann Alajos ut 5-7;;Budapest;;1119
41P;Hatar ut 9;;Budapest;;1097
41O;Haller ut 32-40;;Budapest;;1096
41N;Gyakorlo ut (39210);;Budapest;;1106
41M;Garay ut 6-8;;Budapest;;1076
41L;Fehervari ut 79;;Budapest;;1119
41K;Drava ut1-3;;Budapest;;1132
41J;Dob ut 1;;Budapest;;1074
41I;Csepeli Atjaro 1-3;;Budapest;;1203
41H;Csarnok ter 2;;Budapest;;1093
41G;Bugat lepcso 6;;Budapest;;1012
